0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.00047368850478019664,0.038949173336580045,0.025901374058403467,0.02004271033261445,0.009377442315174489,0.1452051615495589,0.012999785734366423,0.0006398747653520821,0.0013497019551705785,0.0006078651391169456,1.6995549534156077e-06,0.00016445926778533784,5.4865272651657915e-06,0.0026319401727933085,0.0008442829491976664,0.05349426022816251,2.5609562919026688e-05,2.6461906351278513e-05,0.001677412523089731,0.0021533368046889566,0.4898604527932023,0.0004011329489550275,0.0043761475325592315,0.03433088338015383,0.007038717018721505,1.026259375387008e-07,0.007160571546111462,0.0005587820746392561,8.92127144671113e-06,0.0011547258732677596,2.7735449793823308e-06,0.00019316966195996873,0.001381752824653187,0.005379617616268584,0.0005311858373398979,0.007939762813482666,0.00027754573879559824,0.02951461293791006,0.0765483457321145,0.016769069039177593
3.2712664805957275e-06,0.0034683528001090177,0.3679217678786314,4.640209510112093e-07,4.095821939295938e-06,0.005159671259246834,0.012051087203916427,0.01937104633055911,0.0006182034571149827,2.2384256541874737e-05,1.6705339081155586e-10,0.015400889786499995,3.802026937258889e-07,0.38082872791089795,6.863429416158244e-08,0.06545948131631509,6.517963358890214e-06,3.6483182130572977e-06,0.00020231327510883694,3.802316522176721e-06,8.494325561433955e-05,1.0663091031689787e-13,0.0005062821842851876,0.08294641610773892,0.00020739337626563055,2.880557121686546e-05,0.002331651305163995,1.3865034836962226e-07,3.3285304955160644e-12,1.7237374556137636e-06,3.270804460746283e-05,1.971556409191096e-06,0.0003032379303968546,8.889500007751925e-06,6.818963525453987e-09,1.540621318299154e-05,3.988523201916884e-08,0.03977271573460765,0.0031951680221096956,3.6327916510939956e-05
2.1786816663501185e-05,0.010118884291897095,0.007318103717602548,0.0034778759874961114,0.00033446431715727145,0.35891948382608674,0.015182004655009606,0.0002537587813213507,0.0001049727472221663,0.0005153970684788371,1.7369794617457504e-06,0.0003025000043857939,5.45609044877149e-06,0.0012238578437284982,0.0003371864756282106,0.0058826763404621965,6.485294632827066e-06,0.004527106753267977,0.002374414833854364,0.00012960418301988775,0.251103042559607,1.4932843763195077e-10,0.005632812928250362,0.06443252880054416,0.004388991567060017,2.089693110209406e-08,0.0009765802625506465,0.00011362259009408074,1.6627517962920181e-07,0.002316708038667367,2.345140687719758e-08,1.8785923803007294e-05,0.001936956133832558,0.012535202027219649,8.07449670436425e-06,0.006459385856528189,8.358519049389205e-08,0.18468555567541958,0.013517767205654061,0.040835934568202926
0.011807343795867392,0.0019383439409123683,0.000256447145368021,0.02708248540174387,3.82026558294646e-05,0.014995973759553043,0.0031224804442384385,0.0005204658579025782,0.0008522782138655632,0.12149409777854492,0.04207114574188883,0.011887679965092457,0.062412963896598096,9.064828467573312e-05,0.07739211860113013,8.443521670562331e-07,0.03968514041768307,0.00045638290808673837,0.0010969077825706522,0.054759090453787455,4.463098384362468e-06,5.744023437238497e-07,0.00016818499609158968,0.00010862003664079478,0.028868936680437506,2.68944971570334e-06,0.0003508255763791234,0.06751416926379741,5.838447648463032e-07,0.009520395241478422,0.006158566801594323,0.013342444969748957,0.00664543796468905,0.012909180213607289,0.058788586570854895,0.1642848203322934,1.3824176340499821e-05,0.07793591958539667,0.05009481947922932,0.03132591591870639
0.020522963033369118,0.0010457833793377008,0.007026630318455358,0.01263458339503962,0.0019257299372528315,0.10217158936843097,0.0026156389730871326,1.3177818584275045e-05,5.436173062134985e-06,0.00012639349580127938,2.450155225235033e-09,4.639318023038072e-06,1.6253613647035462e-08,0.005370005994904893,1.3996062836816657e-07,0.05718282562715128,2.5578708973287087e-07,0.5215606234716647,0.03590325137569479,8.910606682961154e-07,0.0014543923543314282,2.5859579726472867e-13,0.04168211799329639,0.0011256034212172889,0.06367845447346943,0.00470520303662847,0.010560224287049377,3.197382639776386e-08,2.1103472321318048e-11,0.0033695370581195054,1.1289039304435935e-07,3.6167808065374114e-06,0.0008309589180461546,4.179174538530162e-07,3.1544759053138534e-08,1.4274386308084516e-05,7.634826419493406e-12,0.005330221259881961,0.000168058081442131,0.09896616640195958
0.0008075212072816742,0.021397442467493345,0.06751580023997976,0.0006744696253417176,0.014801416205684157,0.039888445301861815,0.020886198707678248,0.002242307189420365,0.03095488636600501,0.11880279101361887,0.0001759003572136802,0.0014456215592973448,0.03845995410859705,0.005855804267870146,0.01928350268864955,0.004524790480762025,0.031085807937329825,0.001160510282684998,0.08055879287308981,0.04031150658765968,0.0029583735331685625,2.432454004939367e-09,0.009647170584379357,0.03689701860806452,0.014502944655258572,0.014926519455023057,0.009937125496473083,0.008842830853491896,0.0005671215726166769,0.007360584123140149,0.00015567250207643076,1.254951733617985e-06,0.00822027772777574,0.00047646679337061507,0.005866198721551696,0.3153250625763301,1.7333302770339267e-06,0.0009348444786812031,0.02237871858850935,0.0001666095481051558
0.08717087081325059,0.06277610870587627,0.03156590595196499,0.02148051138196498,0.010367062917390538,0.035568622429483054,0.1416307766233912,0.008157536838547155,0.0013072231418613136,0.0010251644278598238,2.181721573801793e-07,0.011418801458473318,2.7530217304854265e-06,0.001933511013481582,7.297684966354063e-05,0.00018079374621775103,4.488772827804678e-06,0.023354438246169198,0.0864706791562436,0.0007505568898306088,0.2333436160680123,7.999688824529215e-12,0.004101358881406994,0.018361839196277357,0.12062057905067729,0.0006628440962715255,0.015911256398202473,0.00022639980203120177,4.285116481010802e-08,0.04692944840007955,5.803958699915093e-06,2.186307242435131e-06,0.009400100120053594,6.108648541479108e-06,1.4159781779534348e-05,0.0009583641908654788,9.519740010137057e-10,0.019492588359603342,0.0002827290329415942,0.00444157333779017
0.034568703287198216,0.1537217529620675,0.00030812463323816645,0.017676147724717782,0.005077921269273652,0.04812472760911608,0.049276474862804225,0.0074700179296123175,0.10695450904889564,0.0014107055729215146,0.0016811020288688213,4.473035350270505e-06,0.005983627467838139,0.028918380428515182,0.010112094410629446,4.2834040057210116e-05,0.0034461598071785626,0.030166028053256667,0.035095509325941535,0.006830427036086561,0.0030388023700506153,1.4206412307653845e-08,0.0004947066137045883,0.0007569000884696343,0.08125596650100064,0.002103579753250313,0.00020372149439653266,1.8801806227378117e-05,0.0017213077318850134,0.26772286557251107,0.0005071456971345587,0.0008102335548785574,0.041252808655469465,0.0074901861274387785,0.004270030844818194,0.023162399158003437,5.030590125498212e-05,0.001334988052974197,0.013961924720437297,0.0029735906161149884
9.587376271800846e-05,0.012082206201590073,3.640789264506845e-06,0.04634173239238959,8.888930886707004e-07,0.7229268605909263,0.004507640789554823,0.008133707732973188,7.925057615145983e-06,0.00022789855864332784,1.7003892118020455e-08,1.2977193825893352e-05,4.545131366139503e-08,0.0027298717811847727,2.778775649225017e-06,0.019286237341745477,6.07723968002919e-07,6.374981678063284e-05,3.3122865947287914e-05,3.4872359942270452e-06,2.184249601368127e-05,2.203251646589385e-10,4.531074710663484e-06,0.0001208927446054458,0.038855925710838686,0.002028744768303437,0.13538361410871563,5.187459381606601e-06,8.985996241780068e-10,0.0007214381323977369,3.4306628840942676e-06,1.927227776490854e-09,0.0020632312794360863,1.1199161955490721e-05,1.4764436163563773e-08,0.0031909561680185335,4.061064770787692e-12,1.1847841725309463e-06,0.00015800009739784488,0.0009685335774536955
0.018522397366716816,0.2432744746516636,0.005763007135121153,0.0008099478814791318,0.010475557602979297,0.10361060267345645,0.08619565971037679,0.012817653797196422,0.04640929616977555,0.0046889217719369705,0.00028491696319659623,0.001100135846051945,0.0017265002486568089,0.02608540281177177,0.005738274656289166,0.00010233637575716805,0.002685775351782729,0.0003429422894838164,0.06171310240350788,0.00103585530450213,0.00586534614242888,1.136064649492372e-09,0.015038173281231738,0.0021907152323113886,0.005186561798010433,0.0017088777444366316,0.0002765380617334732,0.0006480711090174274,9.408809402325451e-06,0.22156240960498966,0.00016932742720443918,0.0025324528897778765,0.005525786402520564,5.746800787743822e-05,0.005933897289475904,0.08923075171857676,4.541457883220254e-07,0.002499823246326472,0.005936078207667971,0.002245096733455438
0.00026964878989467716,0.1665523612804523,0.005715426543146703,0.004175731422188879,0.005851318181995308,0.11451033678698604,0.23315808138207286,0.0004141760192297858,0.0002206861140890728,0.00016785309639199945,6.197769960786801e-07,0.00010271046414283237,6.509614012623599e-06,0.08391819873106911,4.244681941868745e-05,0.020921037754364838,6.763999322639616e-06,0.000553818561807011,0.0631546688835754,0.00021991036882342119,0.08080040613806619,8.678314688675526e-11,0.01656238999249462,0.006300170015407099,0.03341805513521078,1.0927550652381667e-05,0.002032070740358304,0.00013206073703252763,5.5562853165150606e-06,0.085891274774463,1.0711621625451904e-06,2.29260918843703e-05,0.009685715848814112,8.59820618118638e-05,0.000112467889866722,0.0010264359144228686,8.480531752455706e-06,0.0048712409210993,0.021862618343056927,0.03720784518936403
0.00038025454782977445,0.0997499941999376,0.0009254447986867147,0.0018981006921940076,0.00023908716353083633,0.233376991651399,0.01901476232201529,0.001624492955012275,2.5310811867636324e-05,0.00013452463378887884,4.177582817379055e-07,0.00026478636078154844,1.707399744748087e-08,0.017633815445663618,0.000570199790390741,0.03404905034602373,8.399067423347432e-06,0.0001491923487622865,0.0014641257106472988,0.0003053446933982458,0.5328049527240467,4.518968417585988e-11,0.0016926424980244976,0.015068295316705033,0.008524390278282156,5.240424026674753e-08,0.0024192828717087165,9.441704576306397e-06,5.5210288893297485e-08,0.009659110807864423,4.0425864985423963e-07,4.536998386345548e-08,0.002494463800116522,9.400277148484605e-06,5.827953126959712e-06,0.0005340009977536824,1.4985679018052597e-09,0.0030823866535944684,0.010916305922663407,0.0009646270358362214
2.7207405317086526e-05,2.7687383006032994e-05,1.2474114238015782e-05,0.0010270323021749574,0.14505138729393913,1.453713433228438e-07,0.0001235711472734031,5.225281507388737e-06,0.000365007238835647,0.052774237906280795,0.02925452246461199,0.0021240601129096995,0.01873457040217983,2.584237945210851e-07,0.20528898746466043,0.0005200762439072466,0.004462186793931475,0.06359149887277746,0.00021791004811142774,0.023120010244545693,2.9092259347667587e-06,1.3325535390766637e-11,0.03295843487739009,3.037360279903271e-08,0.000204003178499741,0.012183507726829747,0.003887717187105731,0.33382528283003393,2.6380571297050698e-08,1.0316257092371647e-07,0.01600548616800683,0.002481086822718483,1.2925618467011446e-05,2.8397916623473355e-06,0.01386381901764391,0.0001653480564217512,1.8330883936427088e-09,2.259446187170629e-06,0.037629459894508874,4.670188008514055e-05
0.0001932468279326906,0.0001774185500421618,0.010246703644514065,0.006026698661616932,0.0060627882691138045,4.470066090168742e-05,0.0025112019876898546,6.188077125392876e-05,0.02117827851341798,0.005936061167005819,0.325654977555067,2.462936125594354e-07,0.023436584329224106,4.7502827075971757e-07,0.032477354346234,0.011294035884637415,0.0020444299330611895,0.001589459509422166,0.0012090019593113117,0.03712839955501433,1.1517640152103386e-05,0.0007381935171132159,0.0003605400177275962,8.662347919548796e-05,0.0008608842658556928,1.1161234715386902e-07,0.000997822475594844,0.1633562163475852,0.05273875099700695,0.006535436343537875,0.006560212273366838,0.015591496810281389,2.1764314550325694e-05,0.0115926920109919,0.19096749061738225,0.03666279946228064,0.00012383096053198377,0.0125124689262884,0.012883921303201321,0.00012328317766521825
0.03608391425445464,0.010398413938380776,0.0005836803390452872,0.0006688426294318096,0.002954888072048768,0.0007425303689422067,0.0389627900948703,0.00018349416808611146,2.4422381092302093e-06,1.0175998951806088e-05,8.19147404188169e-06,2.637924886264863e-05,7.718973640232155e-05,0.014677554340895408,0.00020115594736179622,0.13774699487891576,0.00038070479859050535,0.018487141290260484,0.01078392092980332,0.0019338496752649413,0.006015643893541508,5.193625601647417e-12,0.0285937732147867,0.021022961938937722,0.1732202462738545,0.002015718342047706,0.056162235385058115,0.00013796942256704594,2.5701468786930993e-09,0.16229584934498195,2.2683044860740575e-07,0.0008253921573667364,0.04871067952819029,6.732573659020585e-06,7.307982666268144e-06,1.3084285379723471e-05,0.0009757177477743193,0.002208243909815693,0.17827459911527394,0.044599361055589676
4.22986321585616e-05,7.617350197298991e-07,0.009233429731374244,0.03935301386762771,0.01237587723841131,0.00013723294164994773,0.001661942425038484,5.4755887855330136e-05,0.004307820541920991,0.10905552980917728,0.2766052907725554,1.7829847535029296e-06,0.06903425344083239,7.444992654454303e-06,0.0070435259716021045,0.0008211470700571845,0.006403040673196503,0.03189818697566771,0.0001191652579669208,0.18118140639233066,1.0403540068338173e-05,1.3801583468530322e-07,0.10084543456645367,0.0007710322578024699,0.006268690809720662,3.92397976098389e-06,0.01287266709471973,0.07824124598974729,7.864211445208222e-06,8.186135800499658e-06,0.010615761514947624,2.1758215033350478e-05,0.008335632564178646,0.001435727878705058,0.021985730880473415,0.0013826307148827786,1.226343607561195e-06,0.00025009940231860686,0.007396673565367722,0.00020726497728131886
9.903586090644793e-10,1.5442977972285622e-06,0.001248026954650957,0.0038506769113531283,3.4382111738576707e-07,1.040094662644495e-06,4.9559484990011055e-06,0.040845084811518155,0.017920045952290686,0.02712605353332681,0.06043474471042329,9.049899060121586e-10,0.03163353457088948,2.3950890131879465e-08,0.12883358477384174,5.527854817312831e-05,0.004551777631452495,0.027021284514375434,4.6005961825324775e-06,0.01759567527425856,6.922941435880035e-07,5.128941186797375e-07,1.1165879823739937e-06,6.279966339131276e-09,0.00016025296945046708,8.697340582145714e-11,1.4724112890738866e-05,0.3392195730029821,0.0020137944527812285,1.5515122461421595e-08,0.0006125579219961267,0.0001429169977752986,7.876082908178561e-08,0.0031578594409638156,0.28816578029008844,0.00018944789493633064,0.003906800513049336,8.628431585838688e-05,0.0011992931179785216,1.3759061909205934e-08
0.0023513494575871266,3.8771693611645155e-05,1.889028271241569e-06,8.745945740849303e-05,0.6924581870868005,0.00030000883899213417,2.4694204253051194e-05,0.012244898325298261,0.0001472580725041677,0.06617592014401918,0.00024798354317715697,1.1659743665765117e-05,0.0004296669545338603,0.0005852953867744023,2.991369921267484e-06,0.0024887292170410313,4.940044157318652e-08,0.16211984160366855,2.534224599188047e-05,1.717502215883349e-05,1.0564728468850191e-05,4.40532582641693e-13,0.01297259258698074,0.0005678226795743924,0.004876738666490854,0.00603769191718595,0.004222758254865064,2.9564145221423598e-05,1.819631067215148e-11,4.0716967801638615e-05,0.02195697027077239,1.0844118579470556e-07,2.321649078291227e-08,5.52001365695166e-07,3.600921395379861e-07,3.4869901531532393e-06,1.5351076946774183e-12,1.7887797122435012e-07,0.009304600589550648,0.0002160987574898808
0.005705142030214735,0.01253964270957917,0.014045888816747589,0.00020571734302744348,3.832483398056914e-05,0.007571821564255452,0.5299947612588174,5.385939154427331e-06,3.270054632885256e-06,1.6789020831358245e-06,2.3280349891438488e-12,0.004739641504864684,2.7553132002771183e-05,0.11934131767891575,1.345437145496641e-07,5.75213682625841e-05,8.771842591451368e-06,0.12307784916389093,0.034549334278969834,2.1971728647026478e-05,1.4956341439511007e-06,2.812721836329933e-12,0.0002610062284531209,0.0017532406905314524,0.00021658331879041362,0.00029738235267252867,0.0002575723544781027,4.471670981854153e-09,2.8144012507776843e-09,0.09412759227007023,1.0032637000127786e-06,0.008607064259683526,4.814073171341234e-05,3.996841140380801e-07,4.4568639847462853e-07,4.295757934049748e-05,1.8581604947617432e-11,0.02184883739996211,6.318855857376671e-06,0.020594223685943866
0.019275752953622233,1.4895970338091851e-08,4.891767449118874e-10,7.940369370054345e-09,6.875136935614274e-10,1.2159783804118526e-13,3.3145369102500435e-08,3.444097921517054e-05,1.780258301293649e-08,4.515735266624236e-11,7.34416291882061e-14,0.00028253397886308403,1.0274449696135874e-13,1.3261940296378218e-05,4.539575521745225e-14,2.766528730575894e-08,6.0036124348934834e-09,3.909978332850679e-09,0.5396965868956178,8.96110684581228e-12,3.0910784506343074e-10,6.002754052620108e-20,2.5234439633694726e-06,1.2896297874367525e-07,2.3056320828920586e-07,0.11730662288382285,0.00010754486020301598,1.1049305935118158e-13,4.211101151194129e-14,0.3231670429185776,0.00010640419106131088,5.800077617089666e-10,9.707751992232033e-11,9.46221958940899e-12,3.444157338926638e-11,8.319348986811667e-11,1.8396425109850286e-18,1.551590273597766e-11,3.1812833227446737e-12,6.811702107935756e-06
0.004631901994643375,0.12366568249781691,0.032114796660010235,0.007380352689368556,0.0021830962779495052,0.08118330644283074,0.04319972509991754,7.67220780565229e-05,8.72929550497326e-06,0.0002677843395455933,3.774787359678443e-08,0.0007707440463006279,6.028844452874919e-05,0.00577895368002832,5.3740399450735026e-05,0.06337898654574826,3.4947214481405936e-06,0.00028317194238348156,0.10911159523980453,0.0003247642313643162,0.31543219279314233,2.545139949293152e-12,0.035043983392758056,0.012810969997500532,0.06628963403240615,0.0004711089125082524,0.009191968859714435,6.634424912998198e-05,3.0164661080679616e-09,0.06297294983948752,1.0016780214466129e-07,1.9630926722224465e-05,0.0001392342124180449,0.0007278084062923367,6.628694316012071e-08,0.0010297178645887306,6.6817099293241285e-09,0.015964276292050137,0.0038100820225353067,0.001552047668704941
0.0027680319100094174,0.00010922114541556256,0.0012055677039153403,1.4606389078771499e-06,0.0011228957055257182,1.2987854209189344e-05,0.005700854773378049,0.0032387345751704135,0.1679377459533215,0.00044144879401790686,0.49292797325379484,0.0005784497255856188,0.031337966025259525,0.0006772507355717061,0.017691537729580094,6.594825418788685e-08,0.03206222533642408,0.0024354195121144987,0.0026162336828332577,0.001224170833080005,5.230759940516125e-07,0.0003647743050987969,0.0009281273126518792,3.1191711663235334e-05,0.02119334925604769,0.011370983042291064,1.605269445238408e-05,0.00015134871409587563,0.003953234410145925,0.09636944377917897,0.006356938998205811,0.0018364203949761315,0.004874920552113444,0.0020141032375144696,0.06660606113023594,0.013694769651959371,0.000734377479869059,3.5196452258636634e-05,0.005373205473733448,4.736491144904259e-06
0.003623332762095353,0.01845842624850994,9.277943865983858e-05,0.013271690459490048,0.10691812259462478,0.027006336779398017,0.00040674712549432587,9.56068836579672e-05,5.080830208156715e-06,0.0004109100283862034,6.821519996844093e-06,0.017108419025100116,4.147012281677979e-05,0.0031923611385102383,8.961831949014868e-06,0.19411219090184775,8.982353000464931e-07,0.014135764481800324,0.176623467963798,9.582723795806314e-06,0.040162062540391744,1.6587499253930206e-12,0.07682240314160857,0.03556977458796743,0.01663688476070862,0.0038248477144886936,0.010270663988511062,0.00012371225131593716,1.0962602899052704e-08,0.01944908971601658,9.471296534064468e-05,1.0725659990057098e-07,0.029641791484455397,5.448106605029687e-06,4.4024940682471116e-06,0.0002488848458355984,1.044009286914172e-09,0.10240527045163947,0.02053863726285313,0.0686723233278834
0.2803294202415967,0.017109484978593856,0.010472894470670228,0.004282017652946346,0.01423008541166718,0.007183725804631197,0.02766966333644356,0.06022894992839119,9.355866056348414e-06,4.855440178512355e-05,1.310349130435831e-09,0.0032195509569077434,5.805930740108995e-06,0.07089392195590265,9.001858199232215e-05,0.20480772582960768,0.018784054581160222,0.001680241844937083,0.032510826047765964,0.0005154478851536908,0.0016855440306154622,5.595629431188347e-11,0.01065578982773766,0.16944452686158182,0.0073982292074455235,0.0026854857186416423,0.01736885046737597,7.731765463400292e-08,2.8150467235746633e-10,0.023931049009655984,5.747306028925169e-05,7.330177641905848e-07,0.006943448905597507,8.858330801193787e-05,1.5828255568161852e-07,1.7802615058743845e-05,4.4390201559151354e-11,0.000646020881240166,0.0007912352175322244,0.004213244872092102
